<<<<<<< HEAD
Ticker,close,date,high,low,open,volume,daily_return,cumulative_return,yearly_return,volatility,monthly_return
TRENT,2072.1,2023-10-06 05:30:00,2091.9,2050.1,2055.85,444220,0.011965227583512483,0.006313437909766462,47.27618955792313,0.023073798932652153,3.876006363592519
BHARTIARTL,926.05,2023-10-06 05:30:00,929.2,924.3,929.2,2420855,-0.0030144802713032437,0.0008105479304010288,12.409474543969512,0.013624507728829288,-0.41927579635175855
TATAMOTORS,622.45,2023-10-06 05:30:00,627.35,620.0,627.0,7922379,0.004599741768883225,0.0032234668385850984,23.292760037938667,0.01787650515641716,-0.6244072083465136
WIPRO,407.85,2023-10-06 05:30:00,409.8,406.95,408.0,3182502,0.002581120943952797,0.005919348871624264,15.955222044531927,0.017467886281905282,-6.06470660597859
TECHM,1216.9,2023-10-06 05:30:00,1223.0,1205.0,1207.0,1446719,0.009372926343729437,0.0005755632297319568,4.264296247747025,0.016019868874918946,-7.16450925774208
NTPC,235.55,2023-10-06 05:30:00,237.5,233.65,234.25,8825123,0.0072696172760318145,-0.02342454394693183,27.3378350726417,0.019475011701296695,-3.499079189686918
HINDUNILVR,2499.4,2023-10-06 05:30:00,2520.0,2494.0,2519.95,1083342,-0.007997459863864576,0.012353679776418769,6.985943775100395,0.012073895796063713,-0.24096385542168677
APOLLOHOSP,5060.25,2023-10-06 05:30:00,5084.0,5028.8,5050.0,407753,0.0026153891877434,-0.011467195420935772,10.99738273382696,0.014134574705070773,-6.208466710125613
M&M,1548.85,2023-10-06 05:30:00,1554.0,1540.35,1545.0,1743027,0.007087356546051415,0.007447638870820672,8.276984723265718,0.019212772948786868,-8.677685950413231
GRASIM,1895.76,2023-10-06 05:30:00,1898.35,1882.52,1882.62,399766,0.006952891372359327,-0.009446975713748307,10.720868958478691,0.01446511381198158,-2.1468814763129678
ICICIBANK,945.2,2023-10-06 05:30:00,946.55,938.0,946.0,6355755,0.004623478769198108,0.0052111028395194214,4.7288776796973515,0.012788897388104722,-3.8093736864228664
ADANIENT,2478.1,2023-10-06 05:30:00,2514.95,2466.05,2466.35,1510035,0.004764125124171237,0.038056340978112724,17.82258064516128,0.028600523792508787,-5.101323407775017
ADANIPORTS,830.75,2023-10-06 05:30:00,836.5,826.4,830.0,1877058,0.006725642268540888,-0.0007818138080346593,24.01331719128328,0.026028643454512657,-4.993946731234867
BEL,139.0,2023-10-06 05:30:00,140.5,138.65,139.0,4987359,0.0003598416696655171,-0.0014367816091952479,33.57505438723712,0.023283392059875133,-3.3720087019579443
BAJAJFINSV,1634.65,2023-10-06 05:30:00,1640.7,1551.05,1559.35,7384628,0.05970633042689055,0.04714775311489072,10.165005718019929,0.014117849543856996,2.5682078091815033
EICHERMOT,3450.4,2023-10-06 05:30:00,3464.45,3438.35,3443.6,249258,0.0019746776629110396,0.029539893775735626,20.9110274592197,0.01609889840743809,-3.832910210394231
COALINDIA,287.8,2023-10-06 05:30:00,291.0,287.0,290.95,3741467,-0.005356834283739453,-0.014045906132236996,26.57801716882679,0.021411449147905545,5.790270998148456
MARUTI,10302.0,2023-10-06 05:30:00,10333.0,10260.0,10283.0,335700,0.00899100899100902,-0.0043394639940465,-3.8049263291564737,0.013712493772447978,-2.9645745018581113
INDUSINDBK,1434.8,2023-10-06 05:30:00,1438.0,1401.1,1404.95,2167139,0.023504654563612393,-0.00041800195067587254,11.658519553072628,0.0191111933352513,0.6494413407821197
ASIANPAINT,3195.75,2023-10-06 05:30:00,3217.0,3190.0,3214.75,814257,-0.0032748538011695416,0.009125787454410617,7.463440826253125,0.012664679670924878,-5.3820157291304795
TATASTEEL,125.9,2023-10-06 05:30:00,127.0,125.1,126.5,21928671,0.005189620758483171,-0.016406249999999845,8.217054263565887,0.018231639152358904,-7.945736434108527
HDFCLIFE,630.9,2023-10-06 05:30:00,636.2,622.75,624.55,3713370,0.010490910546968824,-0.004182779575408357,1.9308062101032388,0.014630077258587258,-2.537631018992832
DRREDDY,1084.98,2023-10-06 05:30:00,1097.44,1081.84,1087.0,1572990,0.0032641361135512525,-0.006737828881117625,3.7766919042760576,0.012490100212885843,-3.9261486692083367
SUNPHARMA,1127.3,2023-10-06 05:30:00,1132.15,1123.1,1128.0,1056281,0.0073273165936913465,-0.012396513206886173,8.615411150877504,0.011732822937748232,-6.118752964512099
KOTAKBANK,1743.9,2023-10-06 05:30:00,1747.0,1730.2,1735.3,1992323,0.00556436499927937,0.00975652123563342,10.294797687861266,0.014215663882255638,0.5433526011560746
SHRIRAMFIN,1848.85,2023-10-06 05:30:00,1863.0,1835.0,1850.95,1262390,0.006176870748299201,-0.0380342880928225,5.949432404540773,0.02168666460862403,-3.0005159958720378
NESTLEIND,2291.23,2023-10-06 05:30:00,2306.76,2281.49,2298.99,388120,-0.0002792479503636036,0.026757546425754564,18.09844980872533,0.012516833638236864,7.677201213849973
ONGC,181.45,2023-10-06 05:30:00,183.5,180.6,183.5,5759904,-0.004116355653128401,-0.017063921993499376,8.32012678288431,0.02224731217568337,-1.6640253565768652
CIPLA,1163.0,2023-10-06 05:30:00,1181.7,1160.45,1165.0,928951,0.001636379295495649,-0.016739939127494052,5.26182432432432,0.016332415765760364,1.3513513513513513
BPCL,173.6,2023-10-06 05:30:00,174.5,172.0,172.5,3717076,0.007954479475120513,0.017108038434497264,29.314203730272602,0.022068851102665002,0.21807747489239337
BRITANNIA,4538.45,2023-10-06 05:30:00,4549.45,4515.0,4533.85,238131,0.0010035510267099035,0.00956522706291918,17.98201025459688,0.013039218369984167,-2.172471711456864
SBILIFE,1282.95,2023-10-06 05:30:00,1287.55,1272.0,1276.0,784191,0.0066695437247439315,-0.0073503810592286944,10.018047075989694,0.015113428426196436,5.045501670314466
HINDALCO,472.6,2023-10-06 05:30:00,476.45,469.35,475.0,3134022,0.004356603974073003,-0.015314095218251667,27.271786379631546,0.019586836411430934,-4.885116953011803
HEROMOTOCO,3038.0,2023-10-06 05:30:00,3045.0,3022.5,3040.0,180660,0.007077387167884863,0.007428040854224438,35.367887508175286,0.016563238026907092,0.9924787442773024
AXISBANK,1000.95,2023-10-06 05:30:00,1008.0,999.4,1005.0,5289753,-0.002292549215051065,-0.03851880313145373,6.502415458937194,0.015624964929158446,-5.13526570048309
HDFCBANK,1534.05,2023-10-06 05:30:00,1545.0,1529.85,1544.0,8879678,-0.0011069510011395556,0.017240807665528157,11.93516699410609,0.01348980040538228,-3.307138179436804
BAJAJ-AUTO,5014.6,2023-10-06 05:30:00,5120.0,4997.5,5120.0,279352,0.0007084343600642917,-0.0003687866917839733,34.20039486673247,0.017609369939821526,4.917077986179668
SBIN,585.1,2023-10-09 05:30:00,589.0,581.55,588.0,9189597,-0.015397559949516193,-0.02960444481300284,7.6181696278913735,0.017939344821740196,-5.204492122024818
BAJFINANCE,8027.7,2023-10-09 05:30:00,8135.0,8018.0,8102.05,747800,-0.017242962337256973,0.007543049349866715,-5.822666049763522,0.01591849489773447,-3.7033466995681747
TITAN,3267.5,2023-10-09 05:30:00,3296.0,3249.05,3294.7,822467,-0.012765314600800659,0.022291748142354573,16.72541920731706,0.014135893038630176,1.2973196138211354
ITC,440.45,2023-10-09 05:30:00,443.2,437.25,440.95,5611154,-0.003844849033133535,0.0015918135304149317,4.784580498866219,0.011943702458319614,-2.857142857142862
TCS,3638.35,2023-10-09 05:30:00,3679.0,3631.0,3645.05,4233074,0.004680510299883922,0.03543122216372363,7.334050138645246,0.013161771587106071,-4.68139890215607
LT,3074.7,2023-10-09 05:30:00,3085.0,3055.55,3075.0,1181760,-0.006141513398196352,0.00047181322703959694,15.967768459135009,0.01696390415004649,-3.665515540207197
TATACONSUM,869.84,2023-10-09 05:30:00,873.0,856.16,857.34,1186046,0.006747607087880914,0.010032512772874869,24.919703951962013,0.0148047736681353,3.5050970534841506
RELIANCE,1149.13,2023-10-09 05:30:00,1155.97,1147.5,1154.05,7576878,-0.008515962036238056,-0.008584394519791427,10.944487840888605,0.013562067130073357,-1.8043383091410063
HCLTECH,1249.6,2023-10-09 05:30:00,1266.65,1231.15,1236.0,3430211,0.009614607740163095,0.008799547913134642,18.953346855983767,0.014294650681131723,3.5294117647058822
JSWSTEEL,757.55,2023-10-09 05:30:00,761.4,749.15,756.5,725323,-0.009997386304234301,-0.01648815319701402,13.353937286716896,0.016383932356722215,-5.1767432876183035
ULTRACEMCO,8110.1,2023-10-09 05:30:00,8199.85,8087.2,8170.05,152525,-0.010414315260296902,-0.023456031981119563,26.710097719869708,0.01431459670688822,1.607552177584751
POWERGRID,196.25,2023-10-09 05:30:00,196.9,193.75,196.5,7853369,-0.004059883278355825,-0.016537208719619056,19.34591194968553,0.018671442296664318,1.710691823899374
INFY,1475.45,2023-10-09 05:30:00,1491.0,1462.2,1464.9,3567552,-0.002197876513153396,0.02890516039051616,7.440548727412008,0.014491913053868204,-4.710838759096123
TRENT,2079.05,2023-10-09 05:30:00,2089.45,2032.4,2035.0,487722,0.003354085227547099,0.009688698946141772,47.27618955792313,0.023073798932652153,3.876006363592519
BHARTIARTL,924.55,2023-10-09 05:30:00,928.05,916.55,918.0,2248103,-0.0016197829490848248,-0.0008105479304009178,12.409474543969512,0.013624507728829288,-0.41927579635175855
TATAMOTORS,617.35,2023-10-09 05:30:00,622.0,613.7,620.8,6381189,-0.008193429191099777,-0.004996373599806536,23.292760037938667,0.01787650515641716,-0.6244072083465136
WIPRO,405.6,2023-10-09 05:30:00,411.0,403.4,404.2,3015225,-0.005516734093416686,0.00036995930447658587,15.955222044531927,0.017467886281905282,-6.06470660597859
TECHM,1212.65,2023-10-09 05:30:00,1227.75,1202.15,1203.25,1451064,-0.0034924808940750562,-0.0029189278079262415,4.264296247747025,0.016019868874918946,-7.16450925774208
NTPC,234.7,2023-10-09 05:30:00,236.3,230.5,233.85,10659145,-0.0036085756739546726,-0.026948590381426163,27.3378350726417,0.019475011701296695,-3.499079189686918
HINDUNILVR,2511.3,2023-10-09 05:30:00,2516.5,2481.0,2485.0,1468771,0.0047611426742417695,0.017173640082627895,6.985943775100395,0.012073895796063713,-0.24096385542168677
APOLLOHOSP,5047.3,2023-10-09 05:30:00,5066.0,4987.05,5000.0,176296,-0.0025591620967343465,-0.013997011105792989,10.99738273382696,0.014134574705070773,-6.208466710125613
M&M,1515.2,2023-10-09 05:30:00,1541.25,1514.0,1540.0,2123175,-0.021725796558737076,-0.014439963574866765,8.276984723265718,0.019212772948786868,-8.677685950413231
GRASIM,1881.52,2023-10-09 05:30:00,1889.39,1867.67,1882.57,344554,-0.007511499345908779,-0.016887514107762458,10.720868958478691,0.01446511381198158,-2.1468814763129678
ICICIBANK,938.6,2023-10-09 05:30:00,942.05,936.3,940.25,6725306,-0.006982649174777866,-0.0018079336382005318,4.7288776796973515,0.012788897388104722,-3.8093736864228664
ADANIENT,2442.6,2023-10-09 05:30:00,2459.7,2411.3,2440.0,1408224,-0.014325491303821436,0.023185673892553993,17.82258064516128,0.028600523792508787,-5.101323407775017
ADANIPORTS,790.05,2023-10-09 05:30:00,818.8,785.0,815.0,5994282,-0.048991874811917024,-0.04973538609574224,24.01331719128328,0.026028643454512657,-4.993946731234867
BEL,135.75,2023-10-09 05:30:00,137.6,135.05,136.2,10489249,-0.023381294964028743,-0.024784482758620552,33.57505438723712,0.023283392059875133,-3.3720087019579443
BAJAJFINSV,1621.55,2023-10-09 05:30:00,1628.0,1606.6,1617.15,1712235,-0.008013947939926047,0.038755965536017456,10.165005718019929,0.014117849543856996,2.5682078091815033
EICHERMOT,3445.6,2023-10-09 05:30:00,3476.0,3401.0,3420.2,471285,-0.0013911430558776194,0.028107656501760614,20.9110274592197,0.01609889840743809,-3.832910210394231
COALINDIA,287.8,2023-10-09 05:30:00,288.95,283.05,286.05,4647845,0.0,-0.014045906132236996,26.57801716882679,0.021411449147905545,5.790270998148456
MARUTI,10244.8,2023-10-09 05:30:00,10334.4,10184.0,10250.0,230083,-0.005552319937876193,-0.00986768983946884,-3.8049263291564737,0.013712493772447978,-2.9645745018581113
INDUSINDBK,1428.55,2023-10-09 05:30:00,1445.0,1410.0,1420.1,1613546,-0.004356007805966011,-0.004772188936881805,11.658519553072628,0.0191111933352513,0.6494413407821197
ASIANPAINT,3152.8,2023-10-09 05:30:00,3163.0,3132.7,3140.05,700012,-0.013439724634279893,-0.004436585250327529,7.463440826253125,0.012664679670924878,-5.3820157291304795
TATASTEEL,123.85,2023-10-09 05:30:00,124.9,122.6,124.8,21457836,-0.016282764098490943,-0.03242187499999993,8.217054263565887,0.018231639152358904,-7.945736434108527
HDFCLIFE,615.15,2023-10-09 05:30:00,629.55,613.35,625.0,3308557,-0.024964336661911557,-0.029042695919816897,1.9308062101032388,0.014630077258587258,-2.537631018992832
DRREDDY,1098.97,2023-10-09 05:30:00,1105.47,1080.03,1082.01,2368110,0.012894246898560446,0.006069538788289419,3.7766919042760576,0.012490100212885843,-3.9261486692083367
SUNPHARMA,1123.05,2023-10-09 05:30:00,1133.8,1109.0,1111.0,1080276,-0.0037700700789496944,-0.01611984756231133,8.615411150877504,0.011732822937748232,-6.118752964512099
KOTAKBANK,1719.3,2023-10-09 05:30:00,1733.8,1717.05,1730.0,1839513,-0.014106313435403472,-0.004487420746359105,10.294797687861266,0.014215663882255638,0.5433526011560746
SHRIRAMFIN,1820.9,2023-10-09 05:30:00,1840.85,1803.65,1840.05,1070824,-0.015117505476377135,-0.052576810010666275,5.949432404540773,0.02168666460862403,-3.0005159958720378
NESTLEIND,2288.19,2023-10-09 05:30:00,2298.08,2280.0,2281.21,237550,-0.0013267982699248781,0.02539524628952461,18.09844980872533,0.012516833638236864,7.677201213849973
ONGC,181.7,2023-10-09 05:30:00,184.7,181.25,182.9,14622727,0.0013777900248002073,-0.015709642470205787,8.32012678288431,0.02224731217568337,-1.6640253565768652
CIPLA,1159.5,2023-10-09 05:30:00,1166.85,1151.65,1159.0,822110,-0.003009458297506429,-0.019699019276293472,5.26182432432432,0.016332415765760364,1.3513513513513513
BPCL,170.0,2023-10-09 05:30:00,170.83,168.08,170.5,8740080,-0.020737327188940058,-0.003984063745019917,29.314203730272602,0.022068851102665002,0.21807747489239337
BRITANNIA,4522.5,2023-10-09 05:30:00,4535.0,4493.5,4511.0,255764,-0.0035144157146161925,0.006017195163999123,17.98201025459688,0.013039218369984167,-2.172471711456864
SBILIFE,1277.25,2023-10-09 05:30:00,1290.75,1272.0,1278.1,1345177,-0.0044428855372384835,-0.011760609694765889,10.018047075989694,0.015113428426196436,5.045501670314466
HINDALCO,469.8,2023-10-09 05:30:00,473.5,464.6,472.45,2681298,-0.0059246720270842435,-0.02114803625377626,27.271786379631546,0.019586836411430934,-4.885116953011803
HEROMOTOCO,2955.1,2023-10-09 05:30:00,3049.95,2923.95,3021.1,976306,-0.027287689269256066,-0.020062342485741014,35.367887508175286,0.016563238026907092,0.9924787442773024
AXISBANK,996.25,2023-10-09 05:30:00,999.7,988.25,994.8,6823214,-0.0046955392377242555,-0.04303347581768402,6.502415458937194,0.015624964929158446,-5.13526570048309
HDFCBANK,1516.25,2023-10-09 05:30:00,1530.0,1512.0,1528.0,8227486,-0.011603272383559848,0.005437485494512728,11.93516699410609,0.01348980040538228,-3.307138179436804
BAJAJ-AUTO,5007.3,2023-10-09 05:30:00,5068.7,4957.05,4957.05,244083,-0.0014557492123000726,-0.0018239990431480058,34.20039486673247,0.017609369939821526,4.917077986179668
SBIN,591.65,2023-10-10 05:30:00,595.0,585.75,587.0,10373508,0.011194667578191764,-0.018741189153329563,7.6181696278913735,0.017939344821740196,-5.204492122024818
BAJFINANCE,8083.6,2023-10-10 05:30:00,8135.0,8021.0,8055.0,965024,0.006963389264671216,0.014558963803403602,-5.822666049763522,0.01591849489773447,-3.7033466995681747
TITAN,3269.2,2023-10-10 05:30:00,3299.2,3259.3,3295.0,633934,0.0005202754399387111,0.02282362143136507,16.72541920731706,0.014135893038630176,1.2973196138211354
ITC,444.4,2023-10-10 05:30:00,444.85,440.45,440.45,5014758,0.008968100805993862,0.010574189880613982,4.784580498866219,0.011943702458319614,-2.857142857142862
TCS,3628.9,2023-10-10 05:30:00,3648.0,3601.35,3640.05,1848148,-0.00259733120782768,0.03274186433683868,7.334050138645246,0.013161771587106071,-4.68139890215607
LT,3076.0,2023-10-10 05:30:00,3099.0,3072.15,3073.85,1551789,0.0004228054769570555,0.0008948181892132201,15.967768459135009,0.01696390415004649,-3.665515540207197
TATACONSUM,877.84,2023-10-10 05:30:00,881.44,870.92,874.13,859825,0.009197093718384952,0.019321876451462883,24.919703951962013,0.0148047736681353,3.5050970534841506
RELIANCE,1154.2,2023-10-10 05:30:00,1158.95,1151.88,1153.28,10236032,0.0044120334513935155,-0.0042102357041792215,10.944487840888605,0.013562067130073357,-1.8043383091410063
HCLTECH,1261.8,2023-10-10 05:30:00,1264.75,1248.2,1255.55,1532394,0.009763124199744011,0.0186485831920562,18.953346855983767,0.014294650681131723,3.5294117647058822
JSWSTEEL,771.9,2023-10-10 05:30:00,774.2,757.3,759.65,1351582,0.01894264404989765,0.0021421616358323625,13.353937286716896,0.016383932356722215,-5.1767432876183035
ULTRACEMCO,8158.3,2023-10-10 05:30:00,8186.35,8105.0,8147.8,187020,0.0059432066189073485,-0.01765222940673572,26.710097719869708,0.01431459670688822,1.607552177584751
POWERGRID,197.95,2023-10-10 05:30:00,198.55,195.7,196.25,7440527,0.00866242038216547,-0.008018040591330489,19.34591194968553,0.018671442296664318,1.710691823899374
INFY,1495.15,2023-10-10 05:30:00,1497.0,1469.1,1483.9,5688951,0.013351858754956147,0.04264295676429586,7.440548727412008,0.014491913053868204,-4.710838759096123
TRENT,2050.8,2023-10-10 05:30:00,2089.75,2047.1,2089.75,351329,-0.01358793679805681,-0.004030887280850659,47.27618955792313,0.023073798932652153,3.876006363592519
BHARTIARTL,948.35,2023-10-10 05:30:00,954.05,921.05,924.55,7897875,0.025742252987940084,0.024910839727655842,12.409474543969512,0.013624507728829288,-0.41927579635175855
TATAMOTORS,630.55,2023-10-10 05:30:00,632.5,617.6,620.0,9833429,0.021381712156799182,0.016278507534853714,23.292760037938667,0.01787650515641716,-0.6244072083465136
WIPRO,407.75,2023-10-10 05:30:00,408.75,406.2,406.4,2564007,0.005300788954635038,0.005672709335306392,15.955222044531927,0.017467886281905282,-6.06470660597859
TECHM,1227.75,2023-10-10 05:30:00,1231.45,1213.0,1215.2,1503359,0.012452067785428511,0.009496793290577177,4.264296247747025,0.016019868874918946,-7.16450925774208
NTPC,235.9,2023-10-10 05:30:00,236.85,233.75,234.9,11665907,0.005112910097997414,-0.021973466003316733,27.3378350726417,0.019475011701296695,-3.499079189686918
HINDUNILVR,2516.2,2023-10-10 05:30:00,2520.85,2503.35,2512.2,1092373,0.0019511806634013862,0.019158329620478698,6.985943775100395,0.012073895796063713,-0.24096385542168677
APOLLOHOSP,5066.7,2023-10-10 05:30:00,5084.55,5033.0,5068.95,202645,0.0038436391734193442,-0.010207171392570658,10.99738273382696,0.014134574705070773,-6.208466710125613
M&M,1537.85,2023-10-10 05:30:00,1543.85,1519.2,1521.45,1956653,0.01494852164730709,0.0002927019643550466,8.276984723265718,0.019212772948786868,-8.677685950413231
GRASIM,1911.3,2023-10-10 05:30:00,1914.89,1879.03,1885.45,355903,0.015827628725711085,-0.001327174685449295,10.720868958478691,0.01446511381198158,-2.1468814763129678
ICICIBANK,951.2,2023-10-10 05:30:00,957.5,940.35,940.4,11452715,0.01342424888131255,0.011592045091991965,4.7288776796973515,0.012788897388104722,-3.8093736864228664
ADANIENT,2498.3,2023-10-10 05:30:00,2517.95,2443.0,2443.0,1771910,0.022803569966429293,0.04651795999581099,17.82258064516128,0.028600523792508787,-5.101323407775017
ADANIPORTS,819.5,2023-10-10 05:30:00,823.7,800.55,800.55,7591327,0.03727612176444528,-0.014313206639403497,24.01331719128328,0.026028643454512657,-4.993946731234867
BEL,139.95,2023-10-10 05:30:00,141.0,136.5,137.4,15593722,0.030939226519336893,0.0053879310344828735,33.57505438723712,0.023283392059875133,-3.3720087019579443
BAJAJFINSV,1633.1,2023-10-10 05:30:00,1643.95,1617.0,1630.0,1453653,0.007122814590977633,0.04615483168380252,10.165005718019929,0.014117849543856996,2.5682078091815033
EICHERMOT,3458.75,2023-10-10 05:30:00,3474.0,3449.05,3450.45,206646,0.0038164615741815844,0.032031389866921556,20.9110274592197,0.01609889840743809,-3.832910210394231
COALINDIA,303.25,2023-10-10 05:30:00,303.9,287.8,288.25,23283411,0.053683113273106375,0.03888317917094919,26.57801716882679,0.021411449147905545,5.790270998148456
MARUTI,10375.0,2023-10-10 05:30:00,10417.0,10270.1,10290.0,348342,0.012708886459472213,0.0027157892702163178,-3.8049263291564737,0.013712493772447978,-2.9645745018581113
INDUSINDBK,1420.55,2023-10-10 05:30:00,1436.35,1412.05,1434.0,1874201,-0.005600084001259997,-0.010345548279225403,11.658519553072628,0.0191111933352513,0.6494413407821197
